ACCTAGE,AGE,ATM,ATMAMT,BRANCH,CASHBK,CC,CCBAL,CCPURC,CD,CDBAL,CHECKS,CRSCORE,DDA,DDABAL,DEP,DEPAMT,DIRDEP,HMOWN,HMVAL,ILS,ILSBAL,INAREA,INCOME,INV,INVBAL,IRA,IRABAL,LOC,LOCBAL,LORES,MM,MMBAL,MMCRED,MOVED,MTG,MTGBAL,NSF,NSFAMT,PHONE,POS,POSAMT,RES,SAV,SAVBAL,SDB,TELLER,id,INS
0.8,,1.0,850.6,B7,0.0,1.0,83.51,0.0,0.0,0.0,2.0,712.0,1.0,169.3,2.0,660.16,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,R,1.0,596.1,0.0,0.0,5375,0.0
2.6,42.0,0.0,0.0,B17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,1.0,883.15,1.0,264.41,0.0,1.0,93.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,7286,1.0
4.2,23.0,1.0,4114.25,B5,0.0,1.0,5763.1,0.0,0.0,0.0,8.0,646.0,1.0,3206.31,5.0,4798.38,0.0,0.0,102.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,451.76,R,0.0,0.0,0.0,2.0,5849,1.0
3.9,44.0,0.0,0.0,B8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,591.0,1.0,4035.28,1.0,599.33,1.0,1.0,80.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,2431,0.0
9.8,56.0,1.0,8406.23,B14,0.0,,,,0.0,0.0,12.0,699.0,1.0,2212.78,7.0,7192.11,0.0,1.0,126.0,1.0,10311.75,1.0,55.0,,,0.0,0.0,1.0,9758.28,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,1.0,85.37,0.0,4.0,10462,0.0
3.3,30.0,1.0,1630.36,B1,0.0,1.0,0.0,0.0,0.0,0.0,3.0,594.0,1.0,2130.91,5.0,1972.4,1.0,0.0,95.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,1917.17,0.0,1.0,2216,0.0
3.3,46.0,0.0,0.0,B5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,1.0,38.67,1.0,101.24,0.0,1.0,106.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,61.45,U,0.0,0.0,0.0,0.0,1733,0.0
13.9,45.0,0.0,0.0,B4,0.0,0.0,0.0,0.0,1.0,66500.0,10.0,665.0,1.0,3951.8,3.0,2155.12,1.0,0.0,145.0,0.0,0.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,17798.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,1.0,10.0,8282,1.0
3.6,64.0,1.0,219.25,B11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,1.0,1173.31,1.0,33.36,0.0,1.0,115.0,0.0,0.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,14558.2,0.0,0.0,4889,1.0
3.9,57.0,1.0,1470.75,B1,0.0,1.0,83.37,0.0,0.0,0.0,12.0,634.0,1.0,2137.54,2.0,1859.47,0.0,1.0,130.0,0.0,0.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,486.54,0.0,4.0,3103,1.0
,61.0,0.0,0.0,B3,0.0,1.0,131370.54,1.0,0.0,0.0,6.0,637.0,1.0,1900.39,2.0,3446.46,0.0,1.0,88.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.0,14795.49,2.0,0.0,1.0,143989.89,0.0,0.0,1.0,0.0,0.0,U,1.0,11017.24,0.0,3.0,5515,1.0
3.3,22.0,1.0,2738.46,B3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,652.0,1.0,2003.46,3.0,2625.82,0.0,0.0,103.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S,1.0,108.43,0.0,1.0,357,0.0
1.3,66.0,0.0,0.0,B7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,690.0,1.0,5302.77,1.0,5198.3,0.0,0.0,113.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,93.85,U,0.0,0.0,0.0,0.0,5902,0.0
1.7,38.0,1.0,2312.39,B4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,653.0,1.0,242.18,5.0,1567.48,0.0,1.0,100.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.02,R,0.0,0.0,0.0,0.0,9755,0.0
2.9,35.0,1.0,207.18,B1,0.0,1.0,233.98,0.0,0.0,0.0,5.0,625.0,1.0,1715.76,3.0,5834.83,1.0,1.0,108.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,175.77,U,1.0,8074.35,0.0,0.0,7435,0.0
0.7,28.0,1.0,1754.69,B16,0.0,0.0,0.0,0.0,0.0,0.0,11.0,655.0,1.0,506.73,8.0,1756.91,1.0,0.0,117.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,175.79,R,1.0,4.35,0.0,4.0,1296,0.0
1.0,,1.0,1723.52,B5,0.0,1.0,765.56,0.0,0.0,0.0,2.0,657.0,1.0,574.33,4.0,1327.88,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,52.27,0.0,0.0,7452,0.0
0.3,32.0,1.0,377.67,B9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,629.0,1.0,40.45,3.0,283.99,0.0,0.0,106.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.81,S,1.0,28.17,0.0,0.0,7019,0.0
0.9,,1.0,19500.66,B3,0.0,1.0,0.0,0.0,0.0,0.0,6.0,,1.0,3389.2,2.0,5789.14,0.0,0.0,102.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,4134.28,0.0,3.0,6946,1.0
2.8,44.0,0.0,0.0,B4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,618.0,1.0,3137.41,2.0,722.25,1.0,0.0,114.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,3556.17,0.0,1.0,10083,1.0
8.6,43.0,0.0,0.0,B5,0.0,1.0,4557.46,1.0,0.0,0.0,0.0,715.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,21954.41,0.0,0.0,4602,1.0
4.0,73.0,1.0,3370.83,B18,0.0,,,,1.0,36300.0,11.0,688.0,1.0,25758.31,1.0,2992.63,0.0,0.0,153.0,0.0,0.0,1.0,38.0,,,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,S,1.0,14078.11,0.0,0.0,4948,0.0
1.9,,1.0,111.39,B3,0.0,1.0,1093.26,0.0,0.0,0.0,7.0,702.0,1.0,347.45,3.0,592.09,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.43,U,1.0,6386.62,0.0,7.0,5131,0.0
4.6,30.0,0.0,0.0,B7,0.0,0.0,0.0,0.0,1.0,1100.0,14.0,621.0,1.0,2664.68,2.0,1083.25,0.0,0.0,140.0,0.0,0.0,1.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,3731.86,0.0,4.0,5249,0.0
12.4,18.0,1.0,676.57,B12,0.0,1.0,511.68,1.0,0.0,0.0,18.0,585.0,1.0,3509.58,2.0,3403.18,1.0,0.0,124.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.88,R,1.0,185.4,0.0,0.0,4620,1.0
1.6,,0.0,0.0,B13,0.0,1.0,548.89,0.0,0.0,0.0,0.0,649.0,1.0,14.33,1.0,140.32,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,112.15,0.0,0.0,7335,0.0
4.1,,1.0,2553.72,B4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,702.0,1.0,568.15,4.0,1992.9,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.67,4.0,4.0,91.2,S,1.0,33.89,0.0,0.0,8390,0.0
1.0,62.0,0.0,0.0,B8,0.0,0.0,0.0,0.0,1.0,8000.0,0.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,1.0,53.0,0.0,0.0,1.0,4664.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,7596,1.0
14.1,,0.0,0.0,B2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,646.0,1.0,5237.82,1.0,950.33,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,10244,0.0
16.2,47.0,0.0,0.0,B4,0.0,1.0,636.77,0.0,0.0,0.0,3.0,743.0,1.0,690.33,2.0,731.87,1.0,0.0,95.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,6.0,7981,0.0
4.2,,1.0,25889.15,B13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,15971.28,0.0,0.0,909,1.0
1.8,,0.0,0.0,B2,0.0,1.0,3047.44,0.0,0.0,0.0,0.0,671.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,8626,1.0
13.0,,0.0,0.0,B4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,678.0,1.0,787.56,1.0,7452.26,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,14665.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,7201.11,1.0,0.0,9646,1.0
4.0,49.0,1.0,1665.83,B1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,688.0,1.0,4572.0,4.0,1456.53,0.0,1.0,94.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,4499,0.0
2.4,64.0,0.0,0.0,B4,0.0,1.0,3441.92,0.0,1.0,12800.0,0.0,690.0,0.0,0.0,0.0,0.0,0.0,1.0,121.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,1.0,3191.49,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,3138,1.0
45.1,46.0,0.0,0.0,B6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,1.0,41.0,1.0,493710.76,1.0,27492.39,0.0,0.0,9.0,1.0,14982.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,1.0,0.0,2892,1.0
0.7,,1.0,395.48,B5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,667.0,1.0,1152.29,3.0,3057.93,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,125.48,0.0,5.0,3349,1.0
1.7,33.0,1.0,633.68,B2,0.0,0.0,0.0,0.0,1.0,500.0,0.0,715.0,1.0,202.49,2.0,492.03,0.0,0.0,114.0,0.0,0.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,1495.19,0.0,2.0,8065,1.0
1.9,41.0,1.0,1945.27,B5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,610.0,1.0,102.04,7.0,1422.91,0.0,1.0,100.0,0.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,79.51,U,0.0,0.0,0.0,0.0,2667,0.0
3.6,74.0,0.0,0.0,B1,0.0,1.0,0.0,0.0,0.0,0.0,4.0,711.0,1.0,4047.27,2.0,8166.44,0.0,0.0,119.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,18014.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,3240,0.0
2.1,77.0,1.0,1640.36,B6,0.0,1.0,33.9,2.0,1.0,12700.0,6.0,715.0,1.0,34044.56,3.0,4481.17,1.0,1.0,185.0,0.0,0.0,1.0,56.0,1.0,15906.86,1.0,8865.62,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,20390.19,0.0,1.0,6115,1.0
4.8,,1.0,1704.89,B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,12.4,1.0,1568.21,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,610,0.0
3.3,56.0,0.0,0.0,B2,0.0,1.0,71892.39,0.0,0.0,0.0,0.0,666.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,1.0,85.0,1.0,0.0,0.0,0.0,1.0,64684.4,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,4302,0.0
3.9,60.0,1.0,172.77,B4,1.0,0.0,0.0,0.0,0.0,0.0,3.0,671.0,1.0,7350.73,3.0,1169.35,1.0,0.0,122.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,R,0.0,0.0,0.0,0.0,366,1.0
0.3,28.0,0.0,0.0,B7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,1.0,4498.24,2.0,5084.16,0.0,0.0,130.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,17860.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,1124.7,1.0,2.0,5144,0.0
8.3,,1.0,369.3,B2,0.0,1.0,9.92,1.0,0.0,0.0,11.0,669.0,1.0,2456.36,4.0,2933.36,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,16638.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,5.0,6911,0.0
4.0,34.0,1.0,4632.33,B15,0.0,,,,0.0,0.0,0.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,1.0,60.0,,,0.0,0.0,1.0,29386.15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,R,1.0,2319.16,0.0,0.0,3364,0.0
2.9,51.0,1.0,28.19,B7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,1.0,19442.75,1.0,4.86,0.0,0.0,147.0,0.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,2.0,3620,1.0
0.3,,1.0,223.72,B4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,704.0,1.0,76.67,1.0,182.91,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,425.62,0.0,0.0,6120,0.0
1.3,70.0,1.0,1640.56,B7,0.0,1.0,1752.14,0.0,0.0,0.0,5.0,735.0,1.0,1615.66,3.0,2288.48,1.0,0.0,116.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,448.44,U,0.0,0.0,0.0,0.0,3599,0.0
1.6,81.0,1.0,2389.22,B5,0.0,0.0,0.0,0.0,0.0,0.0,19.0,783.0,1.0,994.4,4.0,2701.24,0.0,1.0,109.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.57,U,0.0,0.0,0.0,4.0,6705,0.0
2.8,,0.0,0.0,B15,0.0,,,,0.0,0.0,6.0,,1.0,2029.45,2.0,1455.57,0.0,0.0,115.0,1.0,10158.01,1.0,30.0,,,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,0.0,0.0,0.0,9.0,9150,0.0
2.2,55.0,1.0,3775.94,B7,0.0,0.0,0.0,0.0,0.0,0.0,9.0,685.0,1.0,393.2,5.0,7562.06,1.0,1.0,163.0,0.0,0.0,1.0,159.0,0.0,0.0,1.0,27.09,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.27,2.0,5.0,235.84,U,1.0,6504.97,0.0,2.0,9394,1.0
,56.0,0.0,0.0,B10,0.0,1.0,28.99,1.0,1.0,16800.0,8.0,706.0,1.0,1855.2,2.0,1041.87,1.0,1.0,92.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,12579.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,27127.4,0.0,0.0,2306,1.0
4.2,,1.0,4126.93,B2,0.0,1.0,3878.8,0.0,0.0,0.0,25.0,641.0,1.0,209.71,8.0,6239.31,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,56.97,U,0.0,0.0,0.0,4.0,5799,0.0
10.0,,0.0,0.0,B2,0.0,1.0,35.5,0.0,0.0,0.0,0.0,628.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,19840.87,0.0,0.0,7459,1.0
3.3,67.0,0.0,0.0,B16,0.0,0.0,0.0,0.0,1.0,46700.0,6.0,705.0,1.0,1873.83,1.0,1096.58,1.0,1.0,105.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,41050.01,1.0,3.0,8728,0.0
9.6,50.0,0.0,0.0,B4,0.0,1.0,5926.98,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,20327.21,1.0,5672.48,9.5,1.0,14962.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,7239,1.0
0.4,50.0,0.0,0.0,B11,0.0,1.0,0.0,1.0,1.0,40800.0,0.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,14432.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,4766.67,1.0,0.0,4702,1.0
2.1,53.0,1.0,88.85,B4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,648.0,1.0,217.96,2.0,342.03,0.0,0.0,121.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.96,U,0.0,0.0,1.0,1.0,4148,0.0
0.4,50.0,1.0,0.0,B5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,658.0,1.0,755.73,2.0,469.05,0.0,0.0,126.0,0.0,0.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,1505,0.0
10.8,,1.0,0.0,B3,0.0,1.0,356.52,0.0,0.0,0.0,0.0,681.0,1.0,568.99,2.0,926.87,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,3418.99,0.0,1.0,9075,1.0
7.8,,1.0,398.5,B2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,664.0,1.0,4572.25,2.0,1530.68,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.12,U,0.0,0.0,0.0,4.0,9340,0.0
1.0,58.0,0.0,0.0,B8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,639.0,1.0,126.93,2.0,631.2,0.0,1.0,92.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,8081.52,0.0,0.0,8519,0.0
3.7,,1.0,327.05,B2,0.0,1.0,0.0,0.0,0.0,0.0,5.0,634.0,1.0,4338.51,2.0,1464.75,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,816,0.0
19.2,53.0,0.0,0.0,B2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,675.0,1.0,116.5,2.0,885.61,0.0,1.0,74.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,3.0,5576,0.0
,46.0,0.0,0.0,B6,0.0,0.0,0.0,0.0,1.0,32000.0,0.0,644.0,0.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.0,14843.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,481,0.0
3.8,44.0,0.0,0.0,B1,0.0,1.0,69673.25,0.0,0.0,0.0,0.0,655.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,1.0,10105.73,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,5516.88,0.0,0.0,93,1.0
2.6,38.0,1.0,2469.18,B19,0.0,,,,0.0,0.0,1.0,666.0,1.0,2004.59,2.0,2175.56,1.0,1.0,121.0,0.0,0.0,1.0,74.0,,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,R,1.0,550.34,0.0,0.0,6294,0.0
4.8,29.0,1.0,231.36,B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,1.0,234.54,1.0,181.61,0.0,0.0,97.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,2628,0.0
1.6,38.0,0.0,0.0,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,1.0,14.2,0.0,0.0,0.0,0.0,107.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,15022.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,5672,1.0
11.3,45.0,1.0,2553.32,B11,0.0,0.0,0.0,0.0,0.0,0.0,2.0,730.0,1.0,13069.12,1.0,2379.36,0.0,1.0,131.0,0.0,0.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,7724.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,116834.23,1.0,0.0,4866,1.0
