ACCTAGE,AGE,ATM,ATMAMT,BRANCH,CASHBK,CC,CCBAL,CCPURC,CD,CDBAL,CHECKS,CRSCORE,DDA,DDABAL,DEP,DEPAMT,DIRDEP,HMOWN,HMVAL,ILS,ILSBAL,INAREA,INCOME,INV,INVBAL,IRA,IRABAL,LOC,LOCBAL,LORES,MM,MMBAL,MMCRED,MOVED,MTG,MTGBAL,NSF,NSFAMT,PHONE,POS,POSAMT,RES,SAV,SAVBAL,SDB,TELLER,id,INS
4.4,56.0,1.0,3782.7,B15,0.0,,,,0.0,0.0,15.0,734.0,1.0,1238.27,3.0,2732.07,0.0,1.0,84.0,0.0,0.0,1.0,20.0,,,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,0.0,0.0,1.0,0.0,10139,0.0
1.8,34.0,0.0,0.0,B15,0.0,,,,0.0,0.0,0.0,653.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,0.0,0.0,0.0,15.0,,,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,657341.71,0.0,0.0,,,,S,0.0,0.0,0.0,0.0,10537,0.0
2.1,38.0,0.0,0.0,B16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,15190.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,5206,1.0
0.3,36.0,1.0,228.52,B1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,1.0,253.19,2.0,422.16,0.0,0.0,135.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.38,0.0,0.0,0.0,U,1.0,780.63,0.0,3.0,7783,0.0
3.4,48.0,0.0,0.0,B5,0.0,1.0,63070.12,0.0,0.0,0.0,0.0,627.0,1.0,29.86,1.0,663.2,0.0,1.0,149.0,1.0,9883.72,1.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,1.0,1.0,10388,0.0
0.4,43.0,1.0,1337.32,B2,0.0,1.0,8852.68,0.0,0.0,0.0,11.0,691.0,1.0,1542.31,7.0,7617.69,0.0,0.0,126.0,0.0,0.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.93,4.0,0.0,0.0,S,1.0,51.12,0.0,14.0,743,0.0
1.2,48.0,1.0,638.75,B16,0.0,0.0,0.0,0.0,0.0,0.0,4.0,679.0,1.0,1576.61,3.0,1792.21,0.0,1.0,82.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,293.19,0.0,2.0,4343,0.0
1.1,61.0,0.0,0.0,B16,0.0,1.0,10849.47,0.0,1.0,8800.0,0.0,699.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,1.0,10064.97,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,4102,0.0
0.8,25.0,1.0,183.5,B3,0.0,1.0,2046.67,0.0,0.0,0.0,5.0,612.0,1.0,905.46,2.0,1259.0,1.0,1.0,104.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,U,0.0,0.0,0.0,0.0,2033,1.0
,21.0,0.0,0.0,B4,0.0,1.0,-12.54,0.0,0.0,0.0,8.0,562.0,1.0,6973.07,1.0,962.29,0.0,0.0,127.0,0.0,0.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,10430.92,0.0,1.0,7360,1.0
0.7,60.0,1.0,133.38,B2,0.0,1.0,36575.12,0.0,0.0,0.0,2.0,696.0,1.0,935.58,2.0,2847.47,0.0,1.0,101.0,1.0,10171.08,1.0,30.0,0.0,0.0,0.0,0.0,1.0,14435.61,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S,0.0,0.0,0.0,3.0,7243,0.0
4.3,42.0,0.0,0.0,B1,0.0,1.0,588.98,1.0,0.0,0.0,0.0,657.0,1.0,397.52,2.0,909.01,0.0,0.0,118.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,766.8,1.0,1.0,204,1.0
1.7,,1.0,321.0,B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,1.0,1732.37,2.0,327.35,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,7143,1.0
4.8,,1.0,259.5,B2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,624.0,1.0,1703.53,3.0,7799.82,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,U,0.0,0.0,0.0,1.0,5426,0.0
2.8,54.0,1.0,670.08,B1,0.0,1.0,97.9,0.0,0.0,0.0,1.0,644.0,1.0,1925.68,2.0,898.92,0.0,1.0,93.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,757.23,0.0,2.0,2454,0.0
4.3,65.0,1.0,3170.38,B5,0.0,0.0,0.0,0.0,0.0,0.0,13.0,657.0,1.0,2731.85,3.0,3515.38,1.0,1.0,130.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,4670.97,0.0,0.0,9382,0.0
,83.0,0.0,0.0,B8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,1.0,1232.04,1.0,101.4,1.0,1.0,108.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,5265.28,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,24356.8,1.0,0.0,7146,0.0
3.9,,1.0,1006.89,B13,0.0,1.0,179280.21,1.0,0.0,0.0,1.0,597.0,1.0,7052.31,2.0,726.33,0.0,1.0,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,180390.67,0.0,0.0,0.0,0.0,0.0,U,1.0,210.17,0.0,0.0,246,1.0
8.8,44.0,0.0,0.0,B2,0.0,1.0,57.0,0.0,0.0,0.0,3.0,682.0,1.0,3542.74,1.0,6554.91,0.0,1.0,118.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,17043.92,0.0,4.0,4416,1.0
23.3,79.0,1.0,328.56,B16,0.0,1.0,10971.81,0.0,0.0,0.0,8.0,675.0,1.0,463.31,3.0,2595.64,0.0,1.0,108.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,3.0,7393,0.0
2.4,49.0,1.0,82.07,B3,0.0,1.0,20200.73,1.0,0.0,0.0,22.0,693.0,1.0,1106.12,4.0,3590.86,0.0,1.0,108.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,1.0,18933.19,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,U,1.0,21736.23,0.0,6.0,3012,1.0
14.8,53.0,1.0,4606.68,B15,0.0,,,,0.0,0.0,14.0,680.0,1.0,12414.19,5.0,7030.1,1.0,1.0,139.0,0.0,0.0,1.0,59.0,,,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,R,0.0,0.0,0.0,5.0,5334,0.0
4.0,,1.0,2159.15,B2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,768.0,1.0,175.15,4.0,1940.62,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,131.13,U,1.0,0.0,0.0,0.0,1469,0.0
1.2,,1.0,3684.79,B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,1.0,12658.68,2.0,2398.7,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,1.0,5977,1.0
2.4,45.0,1.0,501.33,B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,1.0,681.22,2.0,808.06,1.0,0.0,99.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,1450.28,0.0,0.0,1353,0.0
0.5,51.0,1.0,901.96,B15,0.0,,,,0.0,0.0,3.0,674.0,1.0,-69.31,2.0,835.18,0.0,1.0,105.0,0.0,0.0,1.0,47.0,,,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,306.0,,,,R,0.0,0.0,1.0,1.0,6499,0.0
4.1,,1.0,209.28,B7,0.0,1.0,498.03,0.0,0.0,0.0,12.0,645.0,1.0,384.02,4.0,1506.93,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,36.72,0.0,2.0,2139,0.0
22.7,59.0,0.0,0.0,B5,0.0,1.0,533.39,0.0,0.0,0.0,0.0,633.0,1.0,50.83,2.0,384.22,0.0,1.0,112.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,3.0,6527,0.0
,49.0,0.0,0.0,B16,0.0,1.0,507.24,0.0,0.0,0.0,9.0,628.0,1.0,40.87,2.0,567.24,1.0,1.0,70.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,64.25,0.0,2.0,8833,0.0
1.3,45.0,1.0,187.37,B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,1.0,-1.54,1.0,97.35,0.0,0.0,98.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.08,0.0,0.0,0.0,S,0.0,0.0,0.0,1.0,1439,0.0
6.4,62.0,1.0,158.75,B16,0.0,1.0,163.35,0.0,0.0,0.0,5.0,648.0,1.0,2064.37,3.0,2596.57,1.0,0.0,116.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S,0.0,0.0,0.0,6.0,7947,0.0
0.3,43.0,1.0,11.69,B4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,661.0,1.0,396.59,2.0,378.85,0.0,1.0,112.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,1071.82,0.0,2.0,4023,0.0
4.6,43.0,1.0,1019.18,B4,0.0,1.0,196.23,0.0,1.0,9200.0,1.0,633.0,1.0,501.09,1.0,773.13,0.0,0.0,152.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,1081.92,0.0,0.0,4268,1.0
0.8,43.0,0.0,0.0,B4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,688.0,1.0,69.26,2.0,479.0,1.0,0.0,99.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,4.0,6503,0.0
5.6,66.0,0.0,0.0,B4,0.0,1.0,371.87,0.0,0.0,0.0,0.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,14997.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,8962,1.0
2.2,43.0,0.0,0.0,B8,0.0,1.0,121.56,0.0,0.0,0.0,15.0,768.0,1.0,1021.88,4.0,1370.89,0.0,1.0,122.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,8.0,2861,0.0
4.6,,1.0,7669.42,B15,0.0,,,,0.0,0.0,3.0,641.0,1.0,625.1,2.0,5911.0,0.0,,,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,,1.0,15206.21,0.0,0.0,0.0,0.0,0.0,0.0,,,,S,1.0,2357.1,0.0,0.0,7543,0.0
6.8,75.0,1.0,505.93,B3,0.0,1.0,0.0,0.0,0.0,0.0,9.0,676.0,1.0,458.39,4.0,1126.19,1.0,1.0,90.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,1.0,15237.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,3.0,2219,0.0
4.3,,1.0,1953.77,B12,0.0,1.0,207.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,1.0,3062.13,1.0,1631.36,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,670.07,0.0,0.0,823,0.0
1.0,38.0,0.0,0.0,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,1.0,570.92,1.0,76.23,0.0,0.0,99.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,1707.53,1.0,1.0,4320,1.0
4.3,77.0,1.0,4478.7,B4,0.0,0.0,0.0,0.0,0.0,0.0,13.0,762.0,1.0,814.13,3.0,3826.0,0.0,0.0,105.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,155.67,U,1.0,4157.02,0.0,0.0,10198,1.0
3.4,50.0,1.0,82.78,B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,1.0,33.87,2.0,185.72,0.0,1.0,150.0,0.0,0.0,1.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,5923,0.0
1.5,75.0,0.0,0.0,B5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,678.0,1.0,180.83,2.0,392.71,0.0,1.0,82.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,1614.85,0.0,2.0,672,1.0
19.5,34.0,1.0,1048.86,B7,0.0,1.0,6105.11,0.0,0.0,0.0,4.0,587.0,1.0,959.93,3.0,1778.94,0.0,0.0,109.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,1.0,5663,0.0
6.4,47.0,0.0,0.0,B14,0.0,,,,0.0,0.0,48.0,672.0,1.0,9174.84,7.0,77870.67,0.0,1.0,132.0,0.0,0.0,1.0,50.0,,,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,178756.46,1.0,84.51,,,,S,1.0,0.0,0.0,15.0,548,0.0
,40.0,0.0,0.0,B13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,657.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,3891,0.0
6.9,64.0,0.0,0.0,B6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,653.0,1.0,26871.2,1.0,997.04,0.0,0.0,161.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,44422.79,0.0,0.0,8271,0.0
1.1,41.0,1.0,1549.73,B8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,621.0,1.0,2958.58,2.0,2603.41,0.0,1.0,118.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.99,R,0.0,0.0,0.0,0.0,2593,1.0
2.3,,1.0,592.74,B3,0.0,1.0,1235.69,1.0,0.0,0.0,11.0,770.0,1.0,248.91,2.0,1248.4,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,5256.04,0.0,0.0,6251,0.0
3.7,38.0,0.0,0.0,B3,0.0,1.0,94.92,1.0,0.0,0.0,0.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,7720,1.0
1.1,26.0,1.0,1164.23,B5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,598.0,1.0,187.39,2.0,947.57,0.0,0.0,157.0,0.0,0.0,1.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,5736,0.0
8.4,,0.0,0.0,B2,0.0,1.0,2106.7,0.0,0.0,0.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,15067.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,1.0,0.0,33,1.0
13.8,35.0,1.0,542.85,B17,0.0,1.0,0.0,0.0,0.0,0.0,9.0,634.0,1.0,1800.92,3.0,2523.4,1.0,0.0,100.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.66,S,1.0,699.07,0.0,1.0,503,1.0
4.2,37.0,1.0,41.88,B10,0.0,0.0,0.0,0.0,0.0,0.0,5.0,679.0,1.0,105.21,4.0,1106.23,1.0,0.0,94.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,U,1.0,543.31,0.0,1.0,1888,0.0
2.9,44.0,0.0,0.0,B14,0.0,,,,0.0,0.0,0.0,634.0,1.0,8.53,0.0,0.0,0.0,1.0,94.0,0.0,0.0,0.0,46.0,,,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,1.0,5373.16,0.0,0.0,9152,1.0
1.8,,1.0,496.63,B4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,711.0,1.0,1229.4,3.0,2100.45,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,214.33,0.0,0.0,9730,0.0
,33.0,0.0,0.0,B3,0.0,1.0,77.96,0.0,0.0,0.0,13.0,631.0,1.0,1398.53,5.0,1843.58,1.0,0.0,110.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,15897.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,8.0,4280,1.0
8.8,52.0,1.0,3820.56,B15,0.0,,,,0.0,0.0,14.0,685.0,1.0,300.61,3.0,1318.15,0.0,1.0,134.0,1.0,9981.99,1.0,90.0,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,120777.1,0.0,0.0,,,,U,0.0,0.0,0.0,1.0,10392,0.0
0.5,55.0,1.0,977.69,B7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,678.0,1.0,933.65,2.0,1650.09,0.0,0.0,125.0,0.0,0.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,2.0,6091,0.0
8.7,36.0,1.0,1036.8,B4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,658.0,1.0,534.81,2.0,1430.6,1.0,1.0,99.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,3134.52,0.0,0.0,2733,1.0
4.5,38.0,1.0,2768.1,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,1.0,24.0,0.0,0.0,1.0,2012.88,0.0,0.0,5.5,1.0,14948.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,50.28,0.0,0.0,4563,1.0
4.2,57.0,1.0,2842.88,B2,0.0,1.0,11070.32,1.0,0.0,0.0,8.0,643.0,1.0,5543.72,2.0,6500.09,0.0,0.0,107.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,9730.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,2836.79,0.0,1.0,7415,1.0
9.0,66.0,0.0,0.0,B5,0.0,1.0,15.55,0.0,0.0,0.0,8.0,696.0,1.0,4520.53,1.0,747.15,1.0,1.0,110.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,1970.13,0.0,0.0,8323,1.0
8.7,,0.0,0.0,B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,10015,0.0
7.3,44.0,1.0,1358.63,B2,0.0,1.0,506.57,0.0,0.0,0.0,3.0,651.0,1.0,882.28,3.0,9145.9,0.0,1.0,117.0,0.0,0.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,U,1.0,20649.46,0.0,4.0,8320,1.0
4.3,56.0,0.0,0.0,B3,0.0,0.0,0.0,0.0,1.0,5600.0,0.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,9696,1.0
2.8,,1.0,223.01,B2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,649.0,1.0,1367.67,2.0,3208.78,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,225.28,S,0.0,0.0,0.0,3.0,380,0.0
4.2,61.0,0.0,0.0,B6,0.0,1.0,39.43,1.0,0.0,0.0,9.0,647.0,1.0,1961.98,4.0,7730.61,1.0,0.0,102.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16253.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,464.15,0.0,1.0,6180,0.0
17.2,32.0,0.0,0.0,B4,0.0,1.0,49.58,0.0,0.0,0.0,3.0,612.0,1.0,3435.82,1.0,1491.48,0.0,0.0,111.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,6024,0.0
,31.0,1.0,852.02,B8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,576.0,1.0,337.46,5.0,1508.0,0.0,1.0,108.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.8,0.0,1.0,110.0,U,0.0,0.0,0.0,8.0,2973,0.0
2.9,43.0,1.0,1612.54,B13,0.0,1.0,537.0,0.0,0.0,0.0,1.0,694.0,1.0,245.96,3.0,780.31,0.0,0.0,109.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,R,1.0,676.7,0.0,0.0,910,1.0
2.0,,1.0,145.59,B16,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,242.63,4.0,996.82,1.0,0.0,135.0,0.0,0.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,245.56,R,1.0,49.77,0.0,7.0,91,0.0
0.8,,0.0,0.0,B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,1.0,2696.61,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,7846,1.0
